screen_name,created_at,text
Glenn__Kenny,11/7/17 16:35,@IARobbins @RonanFarrow If you look at the content of both stories it seems clear they represent the discrete results of discrete inquiries.
xMelCole,11/7/17 16:35,I  the new emojis.
spagettiwap,11/7/17 16:35,@ProfessorThorgi Dont forget Jess too. I hear good things about that book.
TimeforTruth16,11/7/17 16:35,@FootbalIStuff @rohinkandola We love our POTUS https://t.co/Jp5LvSfEpn
FarahAEtman,11/7/17 16:35,Shattered
TheVanDanders,11/7/17 16:35,I hope you know I tried
RedheadPRGirl,11/7/17 16:35,"My voice is still gone from all the #marathonweekend festivities  what an inspiring past 5 days in this incredible, resilient city"
ctwac,11/7/17 16:35,"Its the first Tuesday in November, so that means its #ElectionDay Be sure to do your civic duty and go vote. https://t.co/utJTZFcC5I"
uptnhrlmb,11/7/17 16:35,#PutACountryInAMovieAnnie Holland
checkoutstoretm,11/7/17 16:35,500 Compulabel 411153 Matte Jewel Case Inserts $104.95 #FreeShip https://t.co/SFv8X1jw9e #CDDVD #Inserts https://t.co/sNKQQ2NMCj
SlixaNYC,11/7/17 16:35,If a woman promises to take you to paradise Let her. Jenna Moonn is now advertising in New York https://t.co/pwBhktAVfE
willblaze,11/7/17 16:35,What is going on with $EVH Its all over the place
healtheo360,11/7/17 16:35,"While stigma around #mentalhealth is still prevalent, we cant dismiss the lives it is affecting. https://t.co/F3yyrSHKvm"
NiceRoundbrowwn,11/7/17 16:35,The his why the strippers on strike  https://t.co/ceIO2Xtq9s
MrMarinKnows,11/7/17 16:35,I remember being in the theater watching Inside Man with a bunch of ppl clearly unfamiliar w/ Spikes work and he https://t.co/VIFCzaNrvt
nadiaaaevva,11/7/17 16:35,the time changed and ya wcw still wakes up at noon smh
kahseen1,11/7/17 16:35,https://t.co/f5dD57pvdj
261Fearless,11/7/17 16:35,Oh what a weekend weve had #261fearless #takecharge #adidaswomen #adidasNYC #adidasrunning #bose https://t.co/2x6U8S4vqO
jcsmith711,11/7/17 16:35,"If men could stop being literal trash that would be really, really lovely. Just a thought."
vodkasnowflake,11/7/17 16:35,"@sschreiber13 I wonder if the Wilpons watch the postseason when it doesnt include the Mets and ever ask, so howd theymake it"
trapmommick,11/7/17 16:35,Hahahaha He ducked up https://t.co/pvzNypfd6r
rakiztang,11/7/17 16:35,"#clamchowder #suop #tacobell #tilapia @ New York, New York https://t.co/IRcBIZ5Dak"
gravr_io,11/7/17 16:35,Reinventing keyboard input in VR https://t.co/QDXMMoTft3#aframevr #webvr already has mapped keyboards https://t.co/MaxlmWcU3Z
KyleAEW,11/7/17 16:35,"Its sometimes hard to think about him as an actor and not as a cartoon pirate, but still: Whats the best Johnny D https://t.co/lRSkvQq93J"
jeffbakersounds,11/7/17 16:35,Good fun performing at @boweryelectric with @aniedelgado  11.2.17 @ The Bowery Electric https://t.co/9Yvc3QSctU
ShermansTravel,11/7/17 16:35,Our next adventure: #JetsCookingSchool Assistant Editor @KaylaBecker2 is here at #NewYorks https://t.co/fq2is7zwDg
ilanamunckton,11/7/17 16:35,Great speaking at @DigiMarketingWF today Take a look at my presentation and get more tips over at https://t.co/dfgr4hwre0
Rafael_ancizar,11/7/17 16:35,@WhoresofYore whats this about If anyone can help us out... https://t.co/dX8Oh2KVad
stacylwhitman,11/7/17 16:35,"@CongBoyle Pst, you have a typo. Eliminate missing an I. I completely agree that this tax plan is awful, but thought you should know."
JohnPre170786,11/7/17 16:35,Bitcoin Aliens https://t.co/WKfNCPNZiN #bitcoinaliens
VonnieQuinn,11/7/17 16:35,Pershings @BillAckman joins me at 12pm post the $ADP proxy battle loss one analyst says it was a win for shareholders no matter the result
burger,11/7/17 16:35,#iVoted Doing research on the NY State Constitutional Convention ballot measure  something I knew very little ab https://t.co/IOg0oeD3T6
CoB_NAM_NY,11/7/17 16:35,Here the stmt just delivered on behalf of the NAM at the IV Committee of #UNGA on IsraeliPractices affecting HR in https://t.co/RU9TtJWE0p
BigO5_,11/7/17 16:35,"Some of yall was like 3,4 years old when this shit came out. Thats scary  https://t.co/lFAIDyNFQ8"
tmj_nyc_retail,11/7/17 16:35,"This #job might be a great fit for you: Store Manager  https://t.co/BbhJyw7Qxv #Retail #NewYork, NY #Hiring #CareerArc"
Carolyn_Marra,11/7/17 16:35,She may be known as Sonya to some  but not to us.  She may be connected to kidnappers operating in NJ/PA/DE.
isaacxwinning,11/7/17 16:35,time to go to class even though im 2 hours late. but you know at least im not failing
_FebFinest_,11/7/17 16:35,Ugh its always something with this stupid ass school 
BabboRistorante,11/7/17 16:35,Weve got white truffles ready to rumble for NOT just #truffletuesday but now for #truffletrio https://t.co/fWgutO7nGh
Mister_Mumbles,11/7/17 16:35,"@Channel4News @Channel4 Someone needs to punch this dude in the face again. And again, and again. https://t.co/zejc2P9ysH #RichardSpencer"
laaayxo_,11/7/17 16:35,you got me wanting more and more of ur love
thedailysyjil,11/7/17 16:35,Give back in your relationships. Dont let the people you love start to resent you because you let things go on onesided for far too long.
DanielleSantoro,11/7/17 16:35,Honoring 100 years of a womens right to vote #BestVotingStickerEver #Voted #GoVote https://t.co/V7aD4UglZK
TayMcDonough,11/7/17 16:35,"This life, what if its you and me"
GerardoAngulo6,11/7/17 16:35,@NTN24ve @hramosallup PERDIENDO EL TIEMPO EN DISCURSOS INUTILES EN VEZ DE ACTUAR. POR ESO ES QUE PERDIERON TODO. AN Y PUEBLO.
GlobalActionPW,11/7/17 16:35,"In UNGA on SC reform, #DPRK cites widespread Charter violations as sovereignty compromised. Alleges SC has ignored US nuclear threats."
john23817517,11/7/17 16:35,Why is Facebook Phone Number getting famous @18773508878https://t.co/LINOXMVYAz
SissySakvarlish,11/7/17 16:35,https://t.co/y28VknxJCZ
Mreneesalazar,11/7/17 16:36,The climb de @MileyCyrus siempre me va a llevar a la carretera en California. No s porqu.
soul_nebula,11/7/17 16:36,"I said I was gonna start saving this next check, but here I fucking go to buy this new iphone   "
LeStephism,11/7/17 16:36,Meek is going to jail over probation violations but all the men who have killed innocent youth got what
HotelEdison,11/7/17 16:36,@IamPaulGibson @BritishAirways @nycgov We look forward to welcoming you
RUBBERSAX,11/7/17 16:36,BDNrHxMoak/G7X+8Sb61UVm3O2FzhKTYYO18CAIYiL5r4A7LVcoaU8CAfM4hb2K0vlZ0UYfAorcvfUYW9wKqLMmpxexjsFQ0SifgPCgh5IJbzXQtRNGXYFYmMSUTrwZjs8POLu0h
ashcech,11/7/17 16:36,@MarkAgee Carter is John Mark Karr.
Wascarrrr,11/7/17 16:36,Is it payday already  
LegendaryLuna,11/7/17 16:36,Election Day ballot questions cover constitutional convention and more https://t.co/F5jdEMZLNq via @amNewYork
mlonpolitics,11/7/17 16:36,"Who are you, anyway https://t.co/cMwIJoeV6P"
EliteBureauClub,11/7/17 16:36,"#luxury, #female, #Internationalescorts ,#NYCEscorts #NYCEscort, #Elite, #Sexy, #VIP 6465754117 https://t.co/kDyGP6ff1z"
frabj_existence,11/7/17 16:36,My happy place in the city ....where do you go to escape the daily grind https://t.co/UiTWmkwCBb
DohaMadani,11/7/17 16:36,"I always wonder why an education makes me elite. I was on scholarship, worked multiple jobs, and still couldnt afford my education."
bkmb8665,11/7/17 16:36, https://t.co/YfJjcwfVn1
Fareportal,11/7/17 16:36,Teams @Fareportal @CheapOair amp @OneTravel are on their ways to @Phocuswright #Phocuswright https://t.co/Lnzw0rDnys
cperez1962,11/7/17 16:36,@TAMARASUJU @NicolasMaduro Por favor no permitamos q la dictadura calle La voces de la libertad.la informacin es poder
BillDolanBDC,11/7/17 16:36,@jaydestro @katelman @KISSOnline Shotter Than Hell
tmj_nwk_web,11/7/17 16:36,"Join the 24 Seven team See our latest #job opening here: https://t.co/yFVLAMNHAu #WebDesign #NewYork, NY #Hiring #CareerArc"
kaitlynswensen,11/7/17 16:36,@TieDyeTilEyeDie https://t.co/KBwqA1q5MP
mhb850,11/7/17 16:36,@gregwells thank u for the piano centric. Came in handy today with that 80s pink pno preset
joshualebowitz,11/7/17 16:36,"Last year, voting took me just OVER two HOURS.  This year, voting took me just UNDER two MINUTES. #IVoted @NYCVotes https://t.co/yun1t8vsVa"
babyboypics,11/7/17 16:36,Get out your jackets its a cold one today #newyork #Manhattan #brooklyn #NYC https://t.co/2LQj0NGCms
WarpStrikeFlite,11/7/17 16:36,@BPerriman11 is on track to be the worst draft pick in ravens history over matt elam and the worst wr the ravens have ever drafted #fixit
PrincessRiddie,11/7/17 16:36,@JustSayFred @MikelJollett You know full well this is covered in scripture so lets not waste time on stupid shit. https://t.co/yC09zwidAd
KhalifDubose,11/7/17 16:36,Amboy https://t.co/Rf1DHCUftA
Thewilkybar,11/7/17 16:36,Greenpoint Milk amp Honey on tap now. https://t.co/UtYFW6N6rT #TheWilkyNation #BeerMenus
RYANISLAND,11/7/17 16:36,#RyanJanekWolowski #IVoted ivoted #NYCVotes @nycvotes #NYCBoardofElections @NYCBoardofElections https://t.co/ETxdbj57NF
samanthuh55,11/7/17 16:36,@taylornation13 hey when are the items from the Look Book going to be available to purchase online Im eyeing up quite a few items 
DebraJoRiccio,11/7/17 16:36,@newyorklivetv @LaurenScala4NY Who could resist Dim Dum Great rstaurant choices.  All dishes look so appetizing. r https://t.co/wClG7CXjrv
mercedesarianag,11/7/17 16:36,@UPS where my package
4chun_cookie,11/7/17 16:36,@Xbox #FeelTrueEmojiPower 
FIHSNYC,11/7/17 16:36,"@FIHSNYC is ready for the semifinal #soccer boys varsity, will be playing in an half hour. Many @FIHSNYC supporter https://t.co/k1PlHfrdmM"
teogonzalez198,11/7/17 16:36,En el @ClubAmerica https://t.co/sWI27VMTDD
kishorekalaga,11/7/17 16:36,Mitchell Santner on #INDvsNZ commendable effort out in the deep.
RodrigoPatino,11/7/17 16:36,https://t.co/DCcHw5Cghd
EliteBureauClub,11/7/17 16:36,"#luxury, #female, #Internationalescorts ,#NYCEscorts #NYCEscort, #Elite, #Sexy, #VIP 6465754117 https://t.co/ISEERY8o6o"
jazzyook,11/7/17 16:36,My one outrage of the day: #MightyQuinns charges $0.90 per pickled add ons. This was once free this time last yr. cant believe it
mattw0ng_,11/7/17 16:36,bro the entire 3rd season of power could be resolved by like one answered phone call
evsaintjr,11/7/17 16:36,Dont be disrespectful by calling me while Im tryna binge watch Stranger Things
aliciakennedy,11/7/17 16:36,@alecballin @mitkills never
bccdny,11/7/17 16:36,"Im at CVS/pharmacy in New York, NY https://t.co/FLIdKB9HZD"
511nyNJ,11/7/17 16:36,Updated: Closure on #NJ47 Both directions at South of CR 616/Main St https://t.co/Y6HOcZy76f
511NYC,11/7/17 16:36,Updated: Construction on #West15ThStreet from 10th Avenue to 9th Avenue https://t.co/EiBZtmab4C
CoolHandWiz,11/7/17 16:36,When my dog was a puppy she used to go behind a couch and chewed a whole through the wall.  https://t.co/vjf5aBmAZm
kiaraL2003,11/7/17 16:36,OF COURSE MY FRIENDS MOM GOT PICTURES OF CHRISTINA AND THE BOYS MEANWHILE I WAS PEEING @BeautyChickee https://t.co/qRP3gPbu7k
diespins,11/7/17 16:36,Escuchar @LDUOficial https://t.co/RbvQArOFjE
Ty1erRichardson,11/7/17 16:36,Looking forward to #NatureBoy but whenever old people trend my heart gets a workout.
saint_bren,11/7/17 16:36,Ugly dudes with good jobs really got the cheat code to life. They get away with endless shit cuz you assume they too ugly to be outchea
noahharlan,11/7/17 16:36,Fact check: the citizens engaged the Texas shooter after he left the church and a working vetting system would ha https://t.co/jlskvdFJ4w
jonathafinegold,11/7/17 16:36,Fight the Power#getoutandvote #flipyourballot #nopensionsforconvictedfelons @ Ps 41 https://t.co/tBX6sZQMch
allee_mack9,11/7/17 16:36,@vlizzzyy Never related to something more in my life
MillerLocksmith,11/7/17 16:36,@NYCGreenfield Im hoping u would use me for Locksmithing for met council and friends needs pls text me 3476130546 https://t.co/1QJdPBXtlF
dswenn,11/7/17 16:36,Solid state devices like the MOSFET are quite neat. Its fun to see how electrons and holes move in these devices. Very compact.
VivKJean,11/7/17 16:36,"hey @ProjectRunway, if you are a cruelty free show then why can the designers use wool and not fur #CrueltyFree #AnimalsRights"
ConorMichael28,11/7/17 16:36,Do you support increased gun control in the US
jonbstrong,11/7/17 16:36,@telegram why cant I upload PNG image files on the desktop app
Rach32898884,11/7/17 16:36,"@fredbee22 I heard someone else say it and instead of my usual MO, research what Im talking about so I dont sound https://t.co/YDe5gvvbaZ"
TotalTrafficALB,11/7/17 16:36,Vehicle fire in #Columbia on Berkshire Connector EB between Canaan Toll Barrier and Rt22 #traffic https://t.co/Lz3PqqUkWC
malcolm_hollis,11/7/17 16:36,@MichaelTruly @dickfundy with the critical success of #BladeRunner2049 what 80s movies deserve their own similar sequel
ErnestLamonica,11/7/17 16:36,@EdKrassen @roxaneschmidt Gary IN is gun sales capital of Illinois.
lavenderskinzz,11/7/17 16:36,Its great that theres so many indie magazines out now that do offer print editions doe. https://t.co/qOglbYU32A
mclars,11/7/17 16:36,Hooray  My next @Patreon track is a rap tribute to @toddchavez from @BoJackHorseman  https://t.co/mpzmov87oC https://t.co/lvkceU9UgK
261Fearless,11/7/17 16:36,Oh what a weekend weve had #261fearless #takecharge #adidaswomen #adidasNYC #adidasrunning #bose @nycmarathon https://t.co/6J5dCsDOcz
aubryKL,11/7/17 16:36,Massive temperature drop in NYC Freezing cold. Time to head back to our tropical home  @ https://t.co/980KuSmZaz
mikenorman,11/7/17 16:36,@SpeakerRyan So thats about 2% of median household income. Wow. Whoop dee doo. Great job.
DJ_LEGION_ONE,11/7/17 16:36,When your fully focused on what youre doing you dont have time to speculate about others...ONE
marcjamesmill,11/7/17 16:36,@anthonygonnn Ive said this several times. He has been trash to the community until now. To get album sales.
Coffee4Squirrel,11/7/17 16:36,@HippySquirrel @trumpssquirrel @SquirrelWestend @Ratatosk4 @OrderRodentia @LollySquirrel @HyperLethal117 https://t.co/SgXbRaRDoD
jeffsonstein,11/7/17 16:36,"I see a GoFundMe tweeted about, supposedly for victims of most recent slaughter, amp I cannot help wondering how to verify who will get the $"
tmj_nyc_manuf,11/7/17 16:36,This #job might be a great fit for you: Logistics/sales administrator @global steel manufacturing company in...  https://t.co/cqRWWT7D3i
bhsutton,11/7/17 16:36,Yesterdays vetoed headline: Barbara Krugers Skatepark Installation Is Wheelie Slippery https://t.co/MMeKHkfbxe
chasowens6,11/7/17 16:36,"I am so excited to announce that Sunday November 19, I will be recording a live album at https://t.co/WtiYFZIUIe"
landsrauhl,11/7/17 16:36,the sunglasses kill me https://t.co/rUIrLosJMa
hollyd19,11/7/17 16:36,I was born to be a good friend and I love you a lot and I love you lots and lots of fun things.  https://t.co/AZSoKwS2e3
itssmelisaaaa,11/7/17 16:36,@CesarBlxck More like rapist
fordecortina,11/7/17 16:36,"So last night at 3 am someone paired to my Bluetooth speaker, played a sound clip that just said blackmail and ext https://t.co/hoFWIgI5Ue"
BrawiHere,11/7/17 16:36,@kolsvein  https://t.co/U4EdQ9JYSZ
JarrieBradshaw,11/7/17 16:36,"Ok, so Im down to two optionsWhich pair should I wear to TheRoot100 https://t.co/XtoyTsCFJe"
okaykrizia,11/7/17 16:36,@brianaaaav We out 
OliverHidWoh,11/7/17 16:36,Incredible past week in London with the #DrugPolicyMuseum in celebration of Releases 50th anniversary. Thanks to t https://t.co/ELrpW8wMRI
brian_phares,11/7/17 16:36,@eastenddennis Youre 13 hours late. Or 30 hours early.
__rigsby,11/7/17 16:36,got a legit belly laugh out of @ByYourLogic talking about office workers getting hyped about junk food in the latest Chapo. too real
JeannetteFaye,11/7/17 16:36,Got to watch lipstick be made today Ediauis amp Patrina were pretty #bomb.com#lipbite #liplab https://t.co/EugnXVxUIt
inlove_w_life,11/7/17 16:36,When youre wondering how long the new gm is gonna last... its been a week...
MotorGrrl,11/7/17 16:36,These ladies are #besttestpeople #testriders #welcometotheneighborhood #triumphbrooklyn https://t.co/ITfhR4o1Il
jamesmielke,11/7/17 16:36,Autocorrect and the GOP are the bane of modern civilization.
HollyWoodHino,11/7/17 16:36,Never Ever Ever Keep that shit to yourself. They cant solve it anyways. #takeNOTES  @ New https://t.co/eb8Z4evVhp
GlobalActionPW,11/7/17 16:36,"In UNGA on SC reform, #DPRK cites impartiality as the value that should govern SC reform efforts.  Seeks more nonaligned SC seats."
YURNOTMYEQUAL,11/7/17 16:37,I want candle light for dinner https://t.co/HtSw6GwVKa
GECKOgovernance,11/7/17 16:37,"Cant wait for the RegTech Summit US tomorrow, Lets talk RegTech #regtechsummit #compliance #RegTech #funds https://t.co/jgqh7rHgw9"
SlixaNYC,11/7/17 16:37,That new restaurant opened by the chef who you love but you dont like to eat alone Find your next dinner companion on Slixa.
IamtrappaG,11/7/17 16:37,@iBabyE https://t.co/IPXMjSPBLL
laurennancie,11/7/17 16:37, I hate Trump https://t.co/P5moVakRX6
davidsingletary,11/7/17 16:37,Donna Brazils on @TheView doesnt seem very genuine.....she is loving this attention and it shows... #TheView #politics
c_osazuwa,11/7/17 16:37,"After 14 eps, I have somehow become emotionally invested in Crazy ExGirlfriend. In other tv news... Also watched all of Black Mirror."
EliteBureauClub,11/7/17 16:37,"#luxury, #female, #Internationalescorts ,#NYCEscorts #NYCEscort, #Elite, #Sexy, #VIP 6465754117 https://t.co/lstdVd3izF"
Carolyn_Marra,11/7/17 16:37,"Recall the article about the NJ Sea Isle City realty with the clientrelated address of Sea Isle City, DE. Delaware/Germany abbreviation"
CoB_NAM_NY,11/7/17 16:37,Aqu discurso del MNOAL durante DebateGeneral de la IV Comisin de la #ONU sobre PracticasIsraelies contra DDHH en https://t.co/IxFf9ysc4a
